date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:12:14	882/882	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c00b7-42b%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/make-column-clickable-elementor/assets/js/nitro-min-2fca81ef3b9ef1cf13547b9b4553d8a6.make-column-clickable.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/make-column-clickable-elementor/assets/js/nitro-min-2fca81ef3b9ef1cf13547b9	(from https://www.upmenu.com/blog/food-blogs/)
11:12:14	30673/30673	---MCZ	200	added ('OK')	text/css	etag:W/%22657c0019-77eb%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/combinedCss/nitro-min-noimport-2bd3edc41c3a9b7cfe01c23ddff6e9ee-stylesheet.css	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/combinedCss/nitro-min-noimport-2bd3edc41c3a9b7cfe01c23ddff6e9ee-stylesheet.css	(from https://www.upmenu.com/blog/food-blogs/)
11:12:14	31598/31598	---MCZ	200	added ('OK')	text/css	etag:W/%22657c06a2-7b88%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/combinedCss/nitro-min-noimport-81387bda4a9d294d002bad5ff0ec8170-stylesheet.css	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/combinedCss/nitro-min-noimport-81387bda4a9d294d002bad5ff0ec8170-stylesheet.css	(from https://www.upmenu.com/blog/food-blogs/)
11:12:16	1472/1472	---MCZ	200	added ('OK')	text/css	etag:W/%22657c001c-5da%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/externalFontFace/nitro-min-noimport-c334c759ca742235c5ad7f7ac39e2c9c-stylesheet.css	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/externalFontFace/nitro-min-noimport-c334c759ca742235c5ad7f7ac39e2c9c-stylesheet.css	(from https://www.upmenu.com/blog/food-blogs/)
11:12:16	5801/5801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-1753%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor-pro/assets/js/nitro-min-5d6300d2cf2d7771eb10b4cad0aad682.webpack-pro.runtime.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor-pro/assets/js/nitro-min-5d6300d2cf2d7771eb10b4cad0aad682.webpack-	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-1427%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/js/nitro-min-8864726b98ae0c0416683327ec781b08.webpack.runtime.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/js/nitro-min-8864726b98ae0c0416683327ec781b08.webpack.runt	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	60151/60151	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-eb9a%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/js/nitro-min-8864726b98ae0c0416683327ec781b08.frontend-modules.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/js/nitro-min-8864726b98ae0c0416683327ec781b08.frontend-mod	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-2082%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-includes/js/dist/vendor/nitro-min-0226f3282db3ce4373a7476e57648ff4.wp-polyfill-inert.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-includes/js/dist/vendor/nitro-min-0226f3282db3ce4373a7476e57648ff4.wp-polyfill-inert.min.36	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	6625/6625	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-1a7b%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-includes/js/dist/vendor/nitro-min-6c851c624cffd2a57d48dd6f4c743dfb.regenerator-runtime.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-includes/js/dist/vendor/nitro-min-6c851c624cffd2a57d48dd6f4c743dfb.regenerator-runtime.min	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	24674/24674	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-6101%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor-pro/assets/js/nitro-min-5d6300d2cf2d7771eb10b4cad0aad682.frontend.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor-pro/assets/js/nitro-min-5d6300d2cf2d7771eb10b4cad0aad682.frontend	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	115127/115127	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-1c249%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-includes/js/dist/vendor/nitro-min-2c7cef87d91a8c32817cef0915f9141b.wp-polyfill.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-includes/js/dist/vendor/nitro-min-2c7cef87d91a8c32817cef0915f9141b.wp-polyfill.min.38.delay	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-304c%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/lib/waypoints/nitro-min-05dab1e7174ef3cb7c002a1ae16cb972.waypoints.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/lib/waypoints/nitro-min-05dab1e7174ef3cb7c002a1ae16cb972.w	(from https://www.upmenu.com/blog/food-blogs/)
11:12:17	40436/40436	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-9e8f%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/js/nitro-min-8864726b98ae0c0416683327ec781b08.frontend.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor/assets/js/nitro-min-8864726b98ae0c0416683327ec781b08.frontend.min	(from https://www.upmenu.com/blog/food-blogs/)
11:12:18	35674/35674	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657c0019-8c02%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor-pro/assets/js/nitro-min-5d6300d2cf2d7771eb10b4cad0aad682.elements-handlers.min.js	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/wp-content/plugins/elementor-pro/assets/js/nitro-min-5d6300d2cf2d7771eb10b4cad0aad682.elements	(from https://www.upmenu.com/blog/food-blogs/)
11:12:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202023%2004:12:09%20GMT	https://www.upmenu.com/blog/food-blogs/a	E:/Desktop/blog-template/food-blog/www.upmenu.com/blog/food-blogs/a.49.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
11:12:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202023%2004:12:10%20GMT	https://www.upmenu.com/blog/food-blogs/POST	E:/Desktop/blog-template/food-blog/www.upmenu.com/blog/food-blogs/POST	(from https://connect.facebook.net/en_US/fbevents.js)
11:12:20	150353/150353	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2004:12:11%20GMT	https://www.upmenu.com/blog/food-blogs/schema.org/	E:/Desktop/blog-template/food-blog/www.upmenu.com/blog/food-blogs/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
11:12:21	150361/150361	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2004:12:11%20GMT	https://www.upmenu.com/blog/food-blogs/b.resolvedLink	E:/Desktop/blog-template/food-blog/www.upmenu.com/blog/food-blogs/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
11:12:21	0/-1	---M--	301	error ('')			https://www.upmenu.com/blog/food-blogs/a	E:/Desktop/blog-template/food-blog/www.upmenu.com/blog/food-blogs/a.4c.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
11:12:22	150464/150464	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2004:12:13%20GMT	https://www.upmenu.com/signals/iwl.js	E:/Desktop/blog-template/food-blog/www.upmenu.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
11:12:23	16105/16105	---M--	200	added ('OK')	image/png	etag:%22657c00b6-3f66%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/images/optimized/rev-4c3cc16/www.upmenu.com/wp-content/uploads/2023/10/conversion-box-bg.png	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/images/optimized/rev-4c3cc16/www.upmenu.com/wp-content/uploads/2023/10/conversion-box-bg.png	(from https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/combinedCss/nitro-min-noimport-81387bda4a9d294d002bad5ff0ec8170-stylesheet.css)
11:12:23	6295/6295	---M--	200	added ('OK')	image/png	etag:%22657c0018-190d%22	https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/images/optimized/rev-4c3cc16/www.upmenu.com/wp-content/uploads/2022/05/waves-bg-2.png	E:/Desktop/blog-template/food-blog/cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/images/optimized/rev-4c3cc16/www.upmenu.com/wp-content/uploads/2022/05/waves-bg-2.png	(from https://cdn-bnklg.nitrocdn.com/WQiharaAoSUWjdmYdQaoZKLXawgJIPOR/assets/static/optimized/rev-5949955/www.upmenu.com/combinedCss/nitro-min-noimport-81387bda4a9d294d002bad5ff0ec8170-stylesheet.css)
